AoA:,LC1:,LC2:,LC3:,Calib
0,0.293,0.09,0.697,23
2,0.432,0.098,0.852
4,0.528,0.063,0.942
6,0.597,0.056,1.005
8,0.662,0.028,1.052
10,0.734,0.022,1.117
12,0.783,-0.041,1.162
14,0.765,-0.132,1.194
16,0.657,-0.232,1.184
18,0.652,-0.306,1.168
20,0.602,-0.348,1.194
22,0.592,-0.407,1.172
24,0.576,-0.473,1.194
26,0.562,-0.543,1.217
28,0.542,-0.607,1.218
30,0.506,-0.682,1.234
32,0.493,-0.742,1.258
34,0.478,-0.802,1.262
36,0.448,-0.871,1.262
38,0.424,-0.939,1.261
40,0.381,-0.994,1.236
