W1,W2,W3,LC1,LC2,LC3
0.75,0,0,-0.202,0.01,-0.093
1.75,0,0,-0.489,0.012,-0.18
2.75,0,0,-0.788,0.01,-0.272
3.75,0,0,-1.075,0.012,-0.36
0,0.75,0,0.002,-0.173,-0.007
0,1.75,0,-0.012,-0.442,0.016
0,2.75,0,-0.014,-0.698,0.022
0,3.75,0,-0.030,-0.979,0.046
0,0,0.75,-0.059,0.009,-0.258
0,0,1.75,-0.145,0.003,-0.545
0,0,2.75,-0.232,-0.002,-0.836
0,0,3.75,-0.323,-0.008,-1.131
