AoA:,LC1:,LC2:,LC3:,Calib
0,-0.162,0.084,-0.129,18
2,-0.09,0.08,-0.065
4,0.011,0.093,-0.007
6,0.101,0.097,0.112
8,0.22,0.094,0.234
10,0.339,0.086,0.362
12,0.462,0.072,0.494
14,0.574,0.051,0.617
16,0.678,0.023,0.722
18,0.752,-0.013,0.806
20,0.792,-0.048,0.891
22,0.825,-0.103,0.964
24,0.854,-0.161,1.009
26,0.876,-0.217,1.072
28,0.827,-0.271,1.098
30,0.812,-0.316,1.104
32,0.805,-0.372,1.131
34,0.789,-0.434,1.159
36,0.787,-0.506,1.178
38,0.775,-0.578,1.205
40,0.761,-0.646,1.225
