W1,W2,W3,LC1,LC2,LC3
0.75,0,0,-0.319,-0.804,-0.153
1.75,0,0,-0.584,-0.796,-0.22
2.75,0,0,-0.851,-0.784,-0.292
3.75,0,0,-1.115,-0.775,-0.365
0,0.75,0,-0.128,-0.943,-0.117
0,1.75,0,-0.11,-1.108,-0.122
0,2.75,0,-0.092,-1.29,-0.119
0,3.75,0,-0.054,-1.479,-0.108
0,0,0.75,-0.158,-0.787,-0.293
0,0,1.75,-0.228,-0.786,-0.582
0,0,2.75,-0.303,-0.786,-0.86
0,0,3.75,-0.376,-0.783,-1.137
