AoA:,LC1:,LC2:,LC3:,Calib
0,0.256,0.152,0.821,33
2,0.359,0.157,0.917
4,0.434,0.156,0.971
6,0.508,0.146,1.028
8,0.578,0.141,1.065
10,0.634,0.106,1.108
12,0.694,0.074,1.146
14,0.734,0.003,1.195
16,0.755,-0.039,1.238
18,0.764,-0.088,1.269
20,0.754,-0.108,1.269
22,0.661,-0.129,1.257
24,0.641,-0.177,1.273
26,0.626,-0.235,1.274
