AoA:,LC1:,LC2:,LC3:,Calib
0,0.468,0.025,1.113,43
2,0.585,-0.001,1.242
4,0.7,-0.032,1.383
6,0.807,-0.066,1.492
8,0.913,-0.112,1.613
10,0.993,-0.171,1.697
12,1.042,-0.245,1.758
14,1.085,-0.332,1.835
16,1.101,-0.419,1.874
18,1.094,-0.521,1.907
20,0.956,-0.596,1.857
22,0.923,-0.684,1.844
24,0.914,-0.757,1.814
26,0.897,-0.833,1.828
