AoA:,LC1:,LC2:,LC3:,Calib
0,0.344,0.187,0.814,28
2,0.447,0.18,0.915
4,0.515,0.163,0.974
6,0.594,0.143,1.046
8,0.683,0.132,1.113
10,0.755,0.108,1.191
12,0.826,0.073,1.245
14,0.862,0.009,1.314
16,0.888,-0.051,1.353
18,0.917,-0.117,1.397
20,0.904,-0.102,1.383
22,0.775,-0.192,1.305
24,0.759,-0.294,1.334
26,0.763,-0.382,1.333
