AoA:,LC1:,LC2:,LC3:,Calib
0,0.371,0.173,0.803,31
2,0.449,0.168,0.887
4,0.526,0.161,0.954
6,0.598,0.131,1.004
8,0.672,0.106,1.072
10,0.756,0.074,1.147
12,0.823,0.028,1.222
14,0.851,-0.044,1.303
16,0.884,-0.094,1.343
18,0.901,-0.109,1.368
20,0.912,-0.168,1.388
22,0.781,-0.257,1.315
24,0.757,-0.336,1.297
26,0.713,-0.434,1.301
