AoA:,LC1:,LC2:,LC3:,Calib
0,-0.154,0.057,-0.154,13
2,-0.104,0.069,-0.106
4,0,0.094,-0.015
6,0.106,0.102,0.088
8,0.218,0.101,0.205
10,0.341,0.097,0.332
12,0.466,0.096,0.469
14,0.582,0.083,0.592
16,0.689,0.062,0.696
18,0.757,0.029,0.775
20,0.811,-0.026,0.865
22,0.847,-0.092,0.956
24,0.897,-0.144,1.022
26,0.917,-0.193,1.057
28,0.819,-0.252,1.066
30,0.777,-0.322,1.099
32,0.785,-0.382,1.108
34,0.781,-0.452,1.14
36,0.781,-0.516,1.16
38,0.773,-0.592,1.17
40,0.767,-0.657,1.18
