AoA:,LC1:,LC2:,LC3:,Calib
0,0.436,0.023,1.155,45
2,0.551,-0.008,1.273
4,0.658,-0.046,1.381
6,0.755,-0.071,1.471
8,0.847,-0.111,1.551
10,0.922,-0.175,1.612
12,0.96,-0.252,1.656
14,0.982,-0.335,1.708
16,0.996,-0.412,1.746
18,0.961,-0.491,1.751
20,0.895,-0.565,1.744
22,0.872,-0.639,1.738
24,0.841,-0.722,1.755
26,0.809,-0.802,1.751
