AoA:,LC1:,LC2:,LC3:,Calib
0,-0.178,0.108,-0.048,11
2,-0.126,0.126,0
4,-0.035,0.131,0.08
6,0.073,0.123,0.188
8,0.186,0.116,0.305
10,0.301,0.108,0.428
12,0.413,0.095,0.549
14,0.519,0.078,0.659
16,0.607,0.05,0.749
18,0.645,0.006,0.817
20,0.678,-0.028,0.901
22,0.702,-0.088,0.976
24,0.704,-0.146,1.005
26,0.631,-0.192,0.998
28,0.615,-0.244,1.002
30,0.61,-0.288,1.021
32,0.577,-0.324,1.023
34,0.571,-0.379,1.051
36,0.574,-0.442,1.085
38,0.574,-0.501,1.112
40,0.568,-0.563,1.154
