AoA:,LC1:,LC2:,LC3:,Calib
0,0.326,0.169,0.855,30
2,0.401,0.166,0.914
4,0.466,0.149,0.962
6,0.546,0.125,1.021
8,0.624,0.108,1.084
10,0.689,0.081,1.135
12,0.742,0.049,1.176
14,0.763,-0.016,1.222
16,0.783,-0.065,1.263
18,0.797,-0.087,1.271
20,0.771,-0.125,1.276
22,0.662,-0.218,1.228
24,0.671,-0.317,1.276
26,0.673,-0.382,1.289
