AoA:,LC1:,LC2:,LC3:,Calib
0,0.441,0.007,1.167,44
2,0.555,-0.019,1.291
4,0.661,-0.039,1.386
6,0.762,-0.075,1.479
8,0.854,-0.117,1.557
10,0.929,-0.177,1.618
12,0.963,-0.255,1.671
14,0.991,-0.327,1.711
16,1,-0.409,1.756
18,0.961,-0.484,1.754
20,0.906,-0.566,1.738
22,0.876,-0.641,1.74
24,0.834,-0.721,1.746
26,0.812,-0.788,1.754
