AoA:,LC1:,LC2:,LC3:,Calib
0,-0.197,0.025,-0.141,17
2,-0.132,0.058,-0.084
4,0.025,0.067,0.009
6,0.096,0.077,0.121
8,0.202,0.077,0.23
10,0.325,0.079,0.361
12,0.446,0.07,0.494
14,0.563,0.054,0.617
16,0.667,0.027,0.721
18,0.734,-0.017,0.804
20,0.772,-0.066,0.882
22,0.815,-0.125,0.958
24,0.842,-0.175,1.012
26,0.862,-0.232,1.061
28,0.804,-0.289,1.073
30,0.791,-0.347,1.093
32,0.761,-0.401,1.121
34,0.772,-0.466,1.148
36,0.771,-0.521,1.181
38,0.762,-0.591,1.191
40,0.756,-0.655,1.209
