AoA:,LC1:,LC2:,LC3:,Calib
0,0.337,-0.103,0.845,36
2,0.452,-0.058,0.974
4,0.531,-0.064,1.062
6,0.606,-0.069,1.143
8,0.671,-0.071,1.218
10,0.724,-0.092,1.302
12,0.651,-0.181,1.331
14,0.575,-0.233,1.312
16,0.567,-0.291,1.322
