AoA:,LC1:,LC2:,LC3:,Calib
0,0.306,0.222,0.823,26
2,0.404,0.209,0.925
4,0.508,0.181,1.017
6,0.586,0.172,1.077
8,0.663,0.16,1.146
10,0.733,0.146,1.214
12,0.788,0.115,1.263
14,0.816,0.052,1.306
16,0.843,-0.014,1.346
18,0.842,-0.068,1.341
20,0.809,-0.064,1.318
22,0.704,-0.151,1.283
24,0.688,-0.262,1.293
26,0.673,-0.351,1.301
