AoA:,LC1:,LC2:,LC3:,Calib
0,0.487,0.022,1.134,42
2,0.601,0.004,1.266
4,0.717,-0.023,1.398
6,0.826,-0.074,1.515
8,0.932,-0.111,1.634
10,1.011,-0.176,1.708
12,1.055,-0.248,1.782
14,1.095,-0.332,1.852
16,1.112,-0.417,1.881
18,1.109,-0.522,1.934
20,0.986,-0.625,1.867
22,0.946,-0.714,1.855
24,0.937,-0.885,1.869
26,0.928,-0.881,1.857
